transaction_id,account_id,transaction_date,amount,currency,transaction_type,merchant_id
256.0,14.0,2023-09-02,167.17,JPY,deposit,f99f0704-20f0-456a-9e6a-66289c6d52d5
257.0,14.0,2024-06-16,99.51,AUD,withdrawal,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
258.0,14.0,2024-08-29,463.6,EUR,deposit,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
259.0,14.0,2025-02-02,,EUR,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
260.0,14.0,2025-02-18,784.49,USD,transfer,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
261.0,14.0,2023-11-11,319.59,USD,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
262.0,14.0,2025-07-27,677.46,EUR,withdrawal,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
263.0,14.0,2024-01-19,560.29,JPY,withdrawal,83c501cb-fef7-49ea-bf8e-548328caaa1d
264.0,14.0,2025-05-31,error,EUR,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
265.0,14.0,2024-09-25,5.45,USD,purchase,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
266.0,14.0,2024-09-26,326.66,JPY,deposit,
267.0,14.0,2025-02-15,393.15,JPY,withdrawal,cbf81f86-4ec3-4970-956d-80e46aa26216
268.0,14.0,2025-03-21,298.15,EUR,deposit,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
269.0,14.0,2024-01-21,117.83,JPY,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
270.0,14.0,2025-05-02,384.33,EUR,withdrawal,80051b10-66c1-4dca-8255-da619a3b0319
271.0,15.0,2025-07-21,315.27,IDR,purchase,80051b10-66c1-4dca-8255-da619a3b0319
272.0,15.0,2024-08-16,815.4,JPY,transfer,cbf81f86-4ec3-4970-956d-80e46aa26216
273.0,15.0,2024-05-29,710.43,AUD,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
274.0,15.0,2024-02-18,33.66,JPY,transfer,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
275.0,15.0,2024-09-10,573.14,IDR,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
276.0,15.0,2024-10-06,546.81,EUR,deposit,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
277.0,15.0,2025-01-19,349.23,USD,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
278.0,15.0,2023-12-07,588.34,JPY,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
279.0,15.0,2024-12-09,207.41,IDR,deposit,561c9210-97fe-46c5-8c9a-9f24d7b4c294
280.0,15.0,2024-09-10,324.33,IDR,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
281.0,15.0,2023-09-04,785.91,EUR,withdrawal,5a575539-9556-4a2d-b713-b4663da06476
282.0,15.0,2024-04-08,322.77,JPY,,93e34c35-ef0a-473d-93d2-d56dd0401587
283.0,15.0,2024-11-13,269.45,USD,transfer,2314d0c8-09f6-4405-8b99-00340a4e2552
284.0,15.0,2024-05-05,695.01,JPY,deposit,bd44089d-9dd2-49de-bd98-fe336498abe9
284.0,15.0,2024-05-05,695.01,JPY,deposit,bd44089d-9dd2-49de-bd98-fe336498abe9
285.0,15.0,2024-08-18,774.36,JPY,,44790612-1f5d-488f-b76a-bf093de28859
286.0,16.0,2024-12-22,218.61,IDR,deposit,896490ab-4926-4e5f-b878-6140ac2a4f71
287.0,16.0,2024-05-25,578.36,IDR,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
,16.0,2024-03-07,784.11,EUR,transfer,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
288.0,16.0,2024-03-07,784.11,EUR,transfer,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
289.0,16.0,2023-12-13,958.07,EUR,deposit,c35bec2c-3098-47b2-900e-15c0b89bdf7f
290.0,16.0,2024-08-28,876.72,USD,deposit,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
291.0,16.0,2024-01-24,166.36,EUR,transfer,5e4cb287-0442-41db-90d4-ea6779928faa
292.0,16.0,2024-01-12,96.09,AUD,withdrawal,79474bfa-cdd0-44d4-9542-27deb6adf48b
,16.0,2025-04-18,10.28,JPY,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
,16.0,2023-11-14,383.69,IDR,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
295.0,16.0,2024-07-04,773.69,EUR,purchase,79474bfa-cdd0-44d4-9542-27deb6adf48b
296.0,16.0,2023-09-12,610.71,EUR,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
297.0,16.0,2024-05-28,442.94,EUR,purchase,bd44089d-9dd2-49de-bd98-fe336498abe9
298.0,16.0,2024-05-31,352.18,EUR,deposit,5e4cb287-0442-41db-90d4-ea6779928faa
299.0,16.0,2024-08-22,553.84,USD,deposit,f1fac6e7-170d-4507-85ee-e1d47f53a88e
300.0,16.0,2024-05-10,510.01,USD,withdrawal,80051b10-66c1-4dca-8255-da619a3b0319
301.0,16.0,2024-02-03,241.84,USD,deposit,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
302.0,16.0,2024-03-29,860.95,EUR,transfer,a107cc46-8634-4718-aba6-adb37afeb114
303.0,16.0,2023-09-27,error,USD,transfer,2314d0c8-09f6-4405-8b99-00340a4e2552
304.0,16.0,2024-06-24,712.92,JPY,purchase,4cbf131d-901b-4def-b56f-f8ce7d66971e
305.0,16.0,2024-04-28,616.43,AUD,withdrawal,93e34c35-ef0a-473d-93d2-d56dd0401587
306.0,16.0,2024-08-26,391.34,USD,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
307.0,16.0,2025-03-29,953.47,JPY,purchase,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
308.0,17.0,2023-09-07,309.98,USD,purchase,797ebe87-98cf-4188-86d2-5913a1173719
309.0,17.0,2024-05-02,12.34,AUD,deposit,c35bec2c-3098-47b2-900e-15c0b89bdf7f
310.0,17.0,2024-10-16,750.03,USD,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
311.0,17.0,2023-08-29,272.71,AUD,purchase,80051b10-66c1-4dca-8255-da619a3b0319
312.0,17.0,2023-09-23,360.76,IDR,withdrawal,7eb162f1-4806-4804-8cf0-374c0c74dc0f
313.0,17.0,2025-03-11,894.37,AUD,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
314.0,17.0,2024-10-03,error,EUR,withdrawal,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
315.0,17.0,2024-12-03,914.03,IDR,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
316.0,17.0,2024-01-06,320.62,USD,purchase,
317.0,17.0,2023-12-31,error,JPY,deposit,a107cc46-8634-4718-aba6-adb37afeb114
318.0,17.0,2025/88/77,327.97,EUR,deposit,2999bbef-518b-4f21-9cf2-0859ee6e2e72
319.0,18.0,2024-03-09,243.34,EUR,withdrawal,93e34c35-ef0a-473d-93d2-d56dd0401587
319.0,18.0,2024-03-09,243.34,EUR,withdrawal,93e34c35-ef0a-473d-93d2-d56dd0401587
320.0,18.0,2025-05-26,410.63,USD,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
321.0,18.0,2024-01-02,376.9,EUR,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
322.0,18.0,2023-12-17,60.84,USD,purchase,f778c676-750d-412e-8164-ceec64ab851b
323.0,18.0,2025-01-24,520.24,USD,purchase,2314d0c8-09f6-4405-8b99-00340a4e2552
324.0,18.0,2025-01-27,820.14,JPY,withdrawal,5a575539-9556-4a2d-b713-b4663da06476
325.0,18.0,2025-02-02,851.06,IDR,deposit,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
326.0,18.0,2025-05-30,75.61,AUD,purchase,93e34c35-ef0a-473d-93d2-d56dd0401587
327.0,18.0,2024-12-21,450.12,IDR,withdrawal,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
328.0,18.0,2024-12-27,265.74,IDR,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
329.0,18.0,2024-05-16,328.47,IDR,transfer,2314d0c8-09f6-4405-8b99-00340a4e2552
330.0,18.0,2024-01-22,299.54,JPY,transfer,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
331.0,18.0,2024-03-23,250.6,EUR,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
332.0,18.0,,781.18,JPY,deposit,cbf81f86-4ec3-4970-956d-80e46aa26216
333.0,18.0,2024-07-06,645.04,USD,purchase,44790612-1f5d-488f-b76a-bf093de28859
334.0,18.0,2024-11-17,646.34,IDR,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
335.0,18.0,2024-03-13,51.59,JPY,transfer,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
336.0,18.0,2024-04-19,427.24,IDR,deposit,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
337.0,18.0,2025-05-07,35.61,IDR,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
338.0,18.0,2024-07-06,479.55,JPY,withdrawal,5e4cb287-0442-41db-90d4-ea6779928faa
339.0,18.0,2025-03-09,526.29,USD,transfer,797ebe87-98cf-4188-86d2-5913a1173719
340.0,18.0,2025-01-10,544.97,AUD,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
341.0,18.0,2025/88/77,27.04,IDR,purchase,32f57510-24ee-44a6-8145-65c75d986115
342.0,18.0,2024-03-22,767.08,USD,withdrawal,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
343.0,18.0,2023-12-27,534.16,EUR,,91fdfa4f-0d18-4b95-a68c-84770b95017c
344.0,18.0,2024-03-16,991.55,IDR,deposit,bd44089d-9dd2-49de-bd98-fe336498abe9
345.0,18.0,2023-09-03,700.86,AUD,withdrawal,80051b10-66c1-4dca-8255-da619a3b0319
346.0,18.0,2025-04-23,error,AUD,withdrawal,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
347.0,18.0,2025-01-23,1.68,EUR,deposit,797ebe87-98cf-4188-86d2-5913a1173719
348.0,19.0,2023-08-12,60.5,EUR,purchase,79474bfa-cdd0-44d4-9542-27deb6adf48b
349.0,19.0,2024-09-08,960.6,JPY,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
350.0,19.0,2024-09-30,137.32,JPY,deposit,83c501cb-fef7-49ea-bf8e-548328caaa1d
351.0,19.0,2025-01-08,562.42,IDR,withdrawal,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
352.0,19.0,2024-03-03,176.18,EUR,withdrawal,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
352.0,19.0,2024-03-03,176.18,EUR,withdrawal,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
353.0,19.0,2023-12-22,702.31,AUD,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
354.0,19.0,2024-01-16,921.12,AUD,purchase,80051b10-66c1-4dca-8255-da619a3b0319
355.0,19.0,2024-09-20,745.6,EUR,purchase,797ebe87-98cf-4188-86d2-5913a1173719
356.0,19.0,2025/88/77,729.56,EUR,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
357.0,19.0,2025/88/77,257.4,JPY,transfer,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
358.0,19.0,2025-06-20,167.17,IDR,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
359.0,19.0,2024-04-03,788.94,EUR,withdrawal,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
360.0,19.0,2025-02-09,845.92,USD,purchase,5dae1201-673b-48bd-838c-1dec5da39a73
361.0,19.0,2024-07-23,376.08,USD,deposit,561c9210-97fe-46c5-8c9a-9f24d7b4c294
362.0,19.0,2025-01-10,893.33,EUR,transfer,c35bec2c-3098-47b2-900e-15c0b89bdf7f
363.0,19.0,2025-01-22,331.76,AUD,deposit,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
364.0,19.0,2024-07-02,error,,withdrawal,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
365.0,19.0,2025-01-17,428.18,AUD,transfer,4efc8248-e10b-4a47-bfae-b7487781321e
366.0,19.0,2024-04-14,207.75,JPY,purchase,6e51484d-1b84-4dc3-98e0-49de0217ea0e
367.0,19.0,2023-11-11,471.47,AUD,transfer,83c501cb-fef7-49ea-bf8e-548328caaa1d
368.0,20.0,2024-09-03,370.03,JPY,deposit,f778c676-750d-412e-8164-ceec64ab851b
369.0,20.0,2023-12-13,564.68,USD,purchase,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
370.0,20.0,2025-05-12,541.91,AUD,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
371.0,20.0,2025-07-24,419.21,JPY,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
372.0,20.0,2025-06-30,395.41,AUD,withdrawal,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
373.0,20.0,2024-08-18,449.59,EUR,,28e213bc-e6fd-47af-9d84-caccf6729464
374.0,20.0,2025-04-05,79.29,EUR,deposit,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
375.0,20.0,2023-09-24,914.26,JPY,deposit,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
376.0,20.0,2025-03-20,error,AUD,transfer,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
377.0,20.0,2023-09-05,149.05,USD,purchase,2999bbef-518b-4f21-9cf2-0859ee6e2e72
378.0,20.0,2023-08-05,785.96,JPY,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
379.0,20.0,2023-11-09,572.45,JPY,withdrawal,88476c56-827c-4f8c-940a-c5e981df6517
380.0,20.0,2024-11-04,error,IDR,withdrawal,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
381.0,20.0,2025/88/77,920.91,IDR,deposit,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
382.0,20.0,2023-11-19,858.38,EUR,withdrawal,6e51484d-1b84-4dc3-98e0-49de0217ea0e
383.0,20.0,2024-01-07,443.67,JPY,purchase,4efc8248-e10b-4a47-bfae-b7487781321e
384.0,20.0,2024-06-29,913.52,AUD,deposit,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
385.0,20.0,2023-09-14,159.81,EUR,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
386.0,20.0,2024-11-09,833.1,JPY,purchase,8da00495-5cce-4ba9-b1d4-ee098fd33afc
387.0,20.0,2025-06-13,274.7,USD,purchase,5a575539-9556-4a2d-b713-b4663da06476
388.0,20.0,2025-05-29,594.45,AUD,deposit,91fdfa4f-0d18-4b95-a68c-84770b95017c
389.0,20.0,2024-11-24,894.6,IDR,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
390.0,21.0,2023-08-12,780.05,EUR,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
391.0,21.0,2024-08-24,513.77,USD,transfer,28e213bc-e6fd-47af-9d84-caccf6729464
392.0,21.0,2024-05-27,error,IDR,deposit,f99f0704-20f0-456a-9e6a-66289c6d52d5
393.0,21.0,2023-08-13,851.73,IDR,transfer,bd44089d-9dd2-49de-bd98-fe336498abe9
394.0,21.0,2025-01-09,512.0,IDR,deposit,6e51484d-1b84-4dc3-98e0-49de0217ea0e
395.0,21.0,2024-08-26,482.26,IDR,deposit,7eb162f1-4806-4804-8cf0-374c0c74dc0f
396.0,21.0,2024-02-26,952.24,AUD,withdrawal,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
397.0,21.0,2024-08-02,802.56,EUR,purchase,5e4cb287-0442-41db-90d4-ea6779928faa
398.0,21.0,,296.31,USD,withdrawal,5dae1201-673b-48bd-838c-1dec5da39a73
399.0,21.0,2024-06-10,223.14,IDR,deposit,c35bec2c-3098-47b2-900e-15c0b89bdf7f
400.0,21.0,2025-06-17,876.62,EUR,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
401.0,21.0,2023-12-10,763.16,IDR,purchase,f778c676-750d-412e-8164-ceec64ab851b
402.0,21.0,2025-06-02,744.47,IDR,deposit,7eb162f1-4806-4804-8cf0-374c0c74dc0f
403.0,21.0,2024-08-18,464.3,AUD,purchase,32f57510-24ee-44a6-8145-65c75d986115
404.0,21.0,2024-01-24,500.98,IDR,transfer,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
405.0,21.0,2024-10-27,151.63,AUD,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
406.0,21.0,2024-02-01,715.95,EUR,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
407.0,21.0,2024-04-16,452.6,AUD,withdrawal,80051b10-66c1-4dca-8255-da619a3b0319
408.0,21.0,2025-03-04,779.97,JPY,transfer,f99f0704-20f0-456a-9e6a-66289c6d52d5
409.0,21.0,2023-09-27,error,IDR,purchase,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
410.0,21.0,2025/88/77,error,EUR,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
411.0,,2024-07-01,312.78,IDR,withdrawal,44790612-1f5d-488f-b76a-bf093de28859
412.0,21.0,2024-01-25,298.9,AUD,deposit,f99f0704-20f0-456a-9e6a-66289c6d52d5
,21.0,2024-12-22,995.48,IDR,withdrawal,c35bec2c-3098-47b2-900e-15c0b89bdf7f
414.0,21.0,2024-03-07,918.29,EUR,withdrawal,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
415.0,21.0,2025-03-28,505.13,USD,transfer,4cbf131d-901b-4def-b56f-f8ce7d66971e
416.0,21.0,,error,USD,purchase,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb
,21.0,2025-07-25,417.36,JPY,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
418.0,22.0,2024-11-18,10.3,AUD,deposit,88476c56-827c-4f8c-940a-c5e981df6517
419.0,22.0,2023-08-24,138.03,AUD,purchase,896490ab-4926-4e5f-b878-6140ac2a4f71
420.0,22.0,2024-05-23,107.16,IDR,withdrawal,91fdfa4f-0d18-4b95-a68c-84770b95017c
421.0,22.0,2024-05-02,error,EUR,transfer,5dae1201-673b-48bd-838c-1dec5da39a73
422.0,22.0,2024-07-13,13.74,AUD,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
423.0,22.0,2024-11-08,779.75,IDR,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
424.0,22.0,2024-12-26,296.73,EUR,purchase,896490ab-4926-4e5f-b878-6140ac2a4f71
425.0,22.0,2023-09-30,677.09,USD,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
426.0,22.0,2025-04-09,171.34,AUD,deposit,c86c6544-a7d4-4f50-b791-f1e543f9cd6b
427.0,22.0,2024-11-14,815.15,JPY,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
428.0,22.0,2024-03-30,478.77,EUR,purchase,28e213bc-e6fd-47af-9d84-caccf6729464
429.0,22.0,2025-07-15,59.59,JPY,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
430.0,22.0,2025-07-12,182.08,USD,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
431.0,22.0,2025-05-16,113.82,IDR,deposit,bbf483ce-51be-480e-b7e6-a14cdc8a4922
432.0,22.0,2025-06-02,678.25,AUD,withdrawal,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
433.0,22.0,2024-01-15,519.58,JPY,withdrawal,32f57510-24ee-44a6-8145-65c75d986115
434.0,22.0,2025-05-20,676.62,AUD,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
435.0,22.0,2024-12-19,157.77,EUR,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
436.0,22.0,2024-09-18,241.65,EUR,transfer,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
437.0,22.0,2024-02-15,79.75,USD,transfer,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
438.0,22.0,2025/88/77,980.69,JPY,transfer,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
439.0,22.0,2024-12-13,1.17,AUD,deposit,2314d0c8-09f6-4405-8b99-00340a4e2552
440.0,22.0,2024-02-21,654.94,USD,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
441.0,22.0,2024-08-31,767.65,IDR,transfer,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
442.0,22.0,2024-11-24,error,IDR,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
443.0,22.0,2023-12-10,896.98,JPY,purchase,7eb162f1-4806-4804-8cf0-374c0c74dc0f
444.0,22.0,2025-04-13,188.36,JPY,withdrawal,797ebe87-98cf-4188-86d2-5913a1173719
445.0,22.0,2023-08-12,error,AUD,purchase,a107cc46-8634-4718-aba6-adb37afeb114
446.0,22.0,2023-12-30,457.93,JPY,purchase,79474bfa-cdd0-44d4-9542-27deb6adf48b
447.0,22.0,2023-11-14,553.67,AUD,withdrawal,b023a0ea-df41-4335-b9ae-d8e4e61599c8
448.0,23.0,2025-03-22,104.45,IDR,transfer,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
449.0,23.0,2025-03-23,915.99,IDR,deposit,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
450.0,23.0,2025-06-10,139.04,AUD,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
451.0,23.0,2024-03-06,314.6,EUR,withdrawal,f1fac6e7-170d-4507-85ee-e1d47f53a88e
452.0,23.0,2024-09-16,291.29,EUR,deposit,797ebe87-98cf-4188-86d2-5913a1173719
453.0,23.0,2024-09-18,352.89,JPY,deposit,f99f0704-20f0-456a-9e6a-66289c6d52d5
454.0,23.0,2025-04-12,error,USD,withdrawal,a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f
455.0,23.0,2024-12-07,161.77,USD,deposit,f1fac6e7-170d-4507-85ee-e1d47f53a88e
456.0,23.0,2024-08-30,33.27,AUD,withdrawal,93dfd907-9416-44dc-86b2-8deff8d8b7f1
457.0,23.0,2024-05-07,389.5,IDR,purchase,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
458.0,23.0,2025-01-22,956.75,AUD,purchase,bbf483ce-51be-480e-b7e6-a14cdc8a4922
459.0,23.0,2025-02-28,203.88,JPY,,4cbf131d-901b-4def-b56f-f8ce7d66971e
460.0,23.0,2024-12-16,647.98,AUD,withdrawal,a107cc46-8634-4718-aba6-adb37afeb114
461.0,23.0,2023-09-27,194.3,USD,withdrawal,83c501cb-fef7-49ea-bf8e-548328caaa1d
462.0,24.0,2025-01-26,377.82,EUR,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
463.0,24.0,2024-04-09,6.64,USD,withdrawal,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66
464.0,24.0,2023-10-11,773.89,IDR,transfer,2999bbef-518b-4f21-9cf2-0859ee6e2e72
465.0,24.0,2024-01-17,73.81,EUR,purchase,2314d0c8-09f6-4405-8b99-00340a4e2552
466.0,24.0,2023-09-25,543.54,EUR,deposit,5dae1201-673b-48bd-838c-1dec5da39a73
467.0,24.0,2024-10-16,219.23,AUD,purchase,3f8ea40a-6b0a-40e3-9d89-6047dd39d793
468.0,24.0,2024-10-22,446.22,AUD,withdrawal,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
469.0,24.0,2024-10-09,321.62,,deposit,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f
470.0,24.0,2025-07-09,25.68,AUD,transfer,80051b10-66c1-4dca-8255-da619a3b0319
471.0,24.0,2024-03-26,898.38,USD,withdrawal,a107cc46-8634-4718-aba6-adb37afeb114
472.0,24.0,2024-11-06,8.32,EUR,transfer,6257a4a2-f204-4e89-8a4b-55630cf477ef
473.0,24.0,2025-02-23,828.92,JPY,purchase,93dfd907-9416-44dc-86b2-8deff8d8b7f1
474.0,24.0,2024-06-25,24.73,USD,purchase,83c501cb-fef7-49ea-bf8e-548328caaa1d
475.0,25.0,2024-01-14,71.37,JPY,transfer,cb7e6268-5f89-4d12-a4d6-dfbf18c01e2b
476.0,25.0,2024-09-08,,AUD,purchase,5e4cb287-0442-41db-90d4-ea6779928faa
477.0,25.0,2024-05-01,64.17,USD,deposit,2314d0c8-09f6-4405-8b99-00340a4e2552
478.0,25.0,2023-12-14,787.11,JPY,transfer,479bc637-8cc3-4f3b-83af-fcfe734a6ca3
479.0,25.0,2024-10-02,31.79,JPY,deposit,4cbf131d-901b-4def-b56f-f8ce7d66971e
480.0,25.0,2024-05-04,,IDR,purchase,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
481.0,25.0,2025-02-15,error,JPY,purchase,6e51484d-1b84-4dc3-98e0-49de0217ea0e
482.0,25.0,2024-03-03,741.69,AUD,withdrawal,c35bec2c-3098-47b2-900e-15c0b89bdf7f
483.0,25.0,2024-01-28,617.27,AUD,purchase,9561c813-0d25-4caa-b8ad-ad873a4045dd
484.0,25.0,2023-09-23,994.32,IDR,purchase,7eb162f1-4806-4804-8cf0-374c0c74dc0f
485.0,25.0,2024-02-12,725.86,EUR,withdrawal,6257a4a2-f204-4e89-8a4b-55630cf477ef
486.0,25.0,2024-05-04,70.74,IDR,deposit,b023a0ea-df41-4335-b9ae-d8e4e61599c8
487.0,25.0,2025-02-24,565.99,JPY,withdrawal,bbf483ce-51be-480e-b7e6-a14cdc8a4922
488.0,25.0,2023-11-21,785.87,IDR,deposit,28e213bc-e6fd-47af-9d84-caccf6729464
489.0,25.0,2024-05-11,332.23,IDR,transfer,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
490.0,25.0,2024-04-20,645.91,EUR,withdrawal,7eb162f1-4806-4804-8cf0-374c0c74dc0f
491.0,25.0,2023-10-06,626.99,AUD,purchase,bd44089d-9dd2-49de-bd98-fe336498abe9
492.0,25.0,2025-06-20,769.43,IDR,transfer,5e4cb287-0442-41db-90d4-ea6779928faa
493.0,25.0,2024-06-21,366.45,IDR,withdrawal,f05eeefe-8ece-4128-96ce-4b42fc9e1dcb
494.0,25.0,2025/88/77,91.46,EUR,withdrawal,9561c813-0d25-4caa-b8ad-ad873a4045dd
495.0,25.0,2023-10-14,446.77,EUR,transfer,91fdfa4f-0d18-4b95-a68c-84770b95017c
496.0,25.0,2023-10-03,761.71,EUR,purchase,fada98f5-1c0f-4bdc-ac7e-937c54cc1e2a
497.0,25.0,2024-06-11,907.82,JPY,purchase,5edbb8ee-c2ba-40e0-a179-e3f066124ab4
498.0,25.0,2024-09-11,324.75,IDR,deposit,bd44089d-9dd2-49de-bd98-fe336498abe9
499.0,25.0,2024-08-09,174.68,USD,deposit,8116e3fc-62e7-41a6-92d2-fa0649e1cd13
500.0,25.0,2023-10-15,223.68,IDR,transfer,32f57510-24ee-44a6-8145-65c75d986115
501.0,25.0,2023-10-05,7.59,EUR,purchase,2314d0c8-09f6-4405-8b99-00340a4e2552
502.0,26.0,2024-09-09,151.09,USD,withdrawal,ae2e9af9-9f8c-429f-bd35-0c5fd3479a3b
503.0,26.0,2024-10-10,720.54,EUR,withdrawal,5e4cb287-0442-41db-90d4-ea6779928faa
504.0,26.0,2025-02-24,error,EUR,withdrawal,4cbf131d-901b-4def-b56f-f8ce7d66971e
505.0,26.0,2025-04-23,890.91,EUR,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
506.0,26.0,2023-08-10,637.99,IDR,purchase,f1fac6e7-170d-4507-85ee-e1d47f53a88e
507.0,26.0,2024-05-29,992.78,JPY,withdrawal,bd44089d-9dd2-49de-bd98-fe336498abe9
508.0,26.0,2025-02-20,182.7,IDR,transfer,561c9210-97fe-46c5-8c9a-9f24d7b4c294
509.0,26.0,,230.58,EUR,transfer,93e34c35-ef0a-473d-93d2-d56dd0401587
